@RELATION arff/apiDataExtended.arff

@ATTRIBUTE pokemonId numeric
@ATTRIBUTE longitude numeric
@ATTRIBUTE latitude numeric
@ATTRIBUTE appearedLocalTime string
@ATTRIBUTE _id string
@ATTRIBUTE source {POKEDEXS, POKEZZ, POKECREW, POKERADAR, SKIPLAGGED}
@ATTRIBUTE cellId_90m numeric
@ATTRIBUTE cellId_180m numeric
@ATTRIBUTE cellId_370m numeric
@ATTRIBUTE cellId_730m numeric
@ATTRIBUTE cellId_1460m numeric
@ATTRIBUTE cellId_2920m numeric
@ATTRIBUTE cellId_5850m numeric
@ATTRIBUTE appearedTimeOfDay {morning, night, afternoon, evening}
@ATTRIBUTE appearedHour numeric
@ATTRIBUTE appearedMinute numeric
@ATTRIBUTE appearedDayOfWeek {dummy_day}
@ATTRIBUTE appearedDay numeric
@ATTRIBUTE appearedMonth numeric
@ATTRIBUTE appearedYear numeric
@ATTRIBUTE typeSteel {false, true}
@ATTRIBUTE typeGhost {false, true}
@ATTRIBUTE typeElectric {false, true}
@ATTRIBUTE typeIce {false, true}
@ATTRIBUTE typeNormal {true, false}
@ATTRIBUTE typeFire {false, true}
@ATTRIBUTE typePsychic {false, true}
@ATTRIBUTE typeFlying {false, true}
@ATTRIBUTE typePoison {false, true}
@ATTRIBUTE typeDragon {false, true}
@ATTRIBUTE typeWater {false, true}
@ATTRIBUTE typeFighting {false}
@ATTRIBUTE typeRock {false, true}
@ATTRIBUTE typeFairy {false, true}
@ATTRIBUTE typeGrass {false, true}
@ATTRIBUTE typeBug {false, true}
@ATTRIBUTE typeGround {false, true}
@ATTRIBUTE terrainType numeric
@ATTRIBUTE closeToWater {true, false}
@ATTRIBUTE urban {true, false}
@ATTRIBUTE suburban {true, false}
@ATTRIBUTE midurban {true, false}
@ATTRIBUTE rural {false, true}
@ATTRIBUTE co-occ90m_Id1 {false}
@ATTRIBUTE co-occ90m_Id2 {false}
@ATTRIBUTE co-occ90m_Id3 {false}
@ATTRIBUTE co-occ90m_Id4 {false}
@ATTRIBUTE co-occ90m_Id5 {false}
@ATTRIBUTE co-occ90m_Id6 {false}
@ATTRIBUTE co-occ90m_Id7 {false}
@ATTRIBUTE co-occ90m_Id8 {false}
@ATTRIBUTE co-occ90m_Id9 {false}
@ATTRIBUTE co-occ90m_Id10 {false}
@ATTRIBUTE co-occ90m_Id11 {false}
@ATTRIBUTE co-occ90m_Id12 {false}
@ATTRIBUTE co-occ90m_Id13 {false}
@ATTRIBUTE co-occ90m_Id14 {false}
@ATTRIBUTE co-occ90m_Id15 {false}
@ATTRIBUTE co-occ90m_Id16 {false, true}
@ATTRIBUTE co-occ90m_Id17 {false}
@ATTRIBUTE co-occ90m_Id18 {false}
@ATTRIBUTE co-occ90m_Id19 {false}
@ATTRIBUTE co-occ90m_Id20 {false}
@ATTRIBUTE co-occ90m_Id21 {false}
@ATTRIBUTE co-occ90m_Id22 {false}
@ATTRIBUTE co-occ90m_Id23 {false, true}
@ATTRIBUTE co-occ90m_Id24 {false}
@ATTRIBUTE co-occ90m_Id25 {false}
@ATTRIBUTE co-occ90m_Id26 {false}
@ATTRIBUTE co-occ90m_Id27 {false, true}
@ATTRIBUTE co-occ90m_Id28 {false}
@ATTRIBUTE co-occ90m_Id29 {false}
@ATTRIBUTE co-occ90m_Id30 {false}
@ATTRIBUTE co-occ90m_Id31 {false}
@ATTRIBUTE co-occ90m_Id32 {false}
@ATTRIBUTE co-occ90m_Id33 {false}
@ATTRIBUTE co-occ90m_Id34 {false}
@ATTRIBUTE co-occ90m_Id35 {false}
@ATTRIBUTE co-occ90m_Id36 {false}
@ATTRIBUTE co-occ90m_Id37 {false}
@ATTRIBUTE co-occ90m_Id38 {false}
@ATTRIBUTE co-occ90m_Id39 {false}
@ATTRIBUTE co-occ90m_Id40 {false}
@ATTRIBUTE co-occ90m_Id41 {false, true}
@ATTRIBUTE co-occ90m_Id42 {false}
@ATTRIBUTE co-occ90m_Id43 {false}
@ATTRIBUTE co-occ90m_Id44 {false}
@ATTRIBUTE co-occ90m_Id45 {false}
@ATTRIBUTE co-occ90m_Id46 {false, true}
@ATTRIBUTE co-occ90m_Id47 {false}
@ATTRIBUTE co-occ90m_Id48 {false}
@ATTRIBUTE co-occ90m_Id49 {false}
@ATTRIBUTE co-occ90m_Id50 {false}
@ATTRIBUTE co-occ90m_Id51 {false}
@ATTRIBUTE co-occ90m_Id52 {false}
@ATTRIBUTE co-occ90m_Id53 {false}
@ATTRIBUTE co-occ90m_Id54 {false}
@ATTRIBUTE co-occ90m_Id55 {false}
@ATTRIBUTE co-occ90m_Id56 {false}
@ATTRIBUTE co-occ90m_Id57 {false}
@ATTRIBUTE co-occ90m_Id58 {false}
@ATTRIBUTE co-occ90m_Id59 {false}
@ATTRIBUTE co-occ90m_Id60 {false}
@ATTRIBUTE co-occ90m_Id61 {false}
@ATTRIBUTE co-occ90m_Id62 {false}
@ATTRIBUTE co-occ90m_Id63 {false}
@ATTRIBUTE co-occ90m_Id64 {false}
@ATTRIBUTE co-occ90m_Id65 {false}
@ATTRIBUTE co-occ90m_Id66 {false}
@ATTRIBUTE co-occ90m_Id67 {false}
@ATTRIBUTE co-occ90m_Id68 {false}
@ATTRIBUTE co-occ90m_Id69 {false}
@ATTRIBUTE co-occ90m_Id70 {false}
@ATTRIBUTE co-occ90m_Id71 {false}
@ATTRIBUTE co-occ90m_Id72 {false}
@ATTRIBUTE co-occ90m_Id73 {false}
@ATTRIBUTE co-occ90m_Id74 {false}
@ATTRIBUTE co-occ90m_Id75 {false}
@ATTRIBUTE co-occ90m_Id76 {false}
@ATTRIBUTE co-occ90m_Id77 {false}
@ATTRIBUTE co-occ90m_Id78 {false}
@ATTRIBUTE co-occ90m_Id79 {false}
@ATTRIBUTE co-occ90m_Id80 {false}
@ATTRIBUTE co-occ90m_Id81 {false}
@ATTRIBUTE co-occ90m_Id82 {false}
@ATTRIBUTE co-occ90m_Id83 {false}
@ATTRIBUTE co-occ90m_Id84 {false}
@ATTRIBUTE co-occ90m_Id85 {false}
@ATTRIBUTE co-occ90m_Id86 {false}
@ATTRIBUTE co-occ90m_Id87 {false}
@ATTRIBUTE co-occ90m_Id88 {false, true}
@ATTRIBUTE co-occ90m_Id89 {false}
@ATTRIBUTE co-occ90m_Id90 {false}
@ATTRIBUTE co-occ90m_Id91 {false}
@ATTRIBUTE co-occ90m_Id92 {false}
@ATTRIBUTE co-occ90m_Id93 {false}
@ATTRIBUTE co-occ90m_Id94 {false}
@ATTRIBUTE co-occ90m_Id95 {false}
@ATTRIBUTE co-occ90m_Id96 {false}
@ATTRIBUTE co-occ90m_Id97 {false}
@ATTRIBUTE co-occ90m_Id98 {false}
@ATTRIBUTE co-occ90m_Id99 {false}
@ATTRIBUTE co-occ90m_Id100 {false}
@ATTRIBUTE co-occ90m_Id101 {false}
@ATTRIBUTE co-occ90m_Id102 {false}
@ATTRIBUTE co-occ90m_Id103 {false}
@ATTRIBUTE co-occ90m_Id104 {false}
@ATTRIBUTE co-occ90m_Id105 {false}
@ATTRIBUTE co-occ90m_Id106 {false}
@ATTRIBUTE co-occ90m_Id107 {false}
@ATTRIBUTE co-occ90m_Id108 {false}
@ATTRIBUTE co-occ90m_Id109 {false}
@ATTRIBUTE co-occ90m_Id110 {false}
@ATTRIBUTE co-occ90m_Id111 {false}
@ATTRIBUTE co-occ90m_Id112 {false}
@ATTRIBUTE co-occ90m_Id113 {false}
@ATTRIBUTE co-occ90m_Id114 {false}
@ATTRIBUTE co-occ90m_Id115 {false}
@ATTRIBUTE co-occ90m_Id116 {false}
@ATTRIBUTE co-occ90m_Id117 {false}
@ATTRIBUTE co-occ90m_Id118 {false}
@ATTRIBUTE co-occ90m_Id119 {false}
@ATTRIBUTE co-occ90m_Id120 {false}
@ATTRIBUTE co-occ90m_Id121 {false}
@ATTRIBUTE co-occ90m_Id122 {false, true}
@ATTRIBUTE co-occ90m_Id123 {false}
@ATTRIBUTE co-occ90m_Id124 {false}
@ATTRIBUTE co-occ90m_Id125 {false}
@ATTRIBUTE co-occ90m_Id126 {false}
@ATTRIBUTE co-occ90m_Id127 {false}
@ATTRIBUTE co-occ90m_Id128 {false, true}
@ATTRIBUTE co-occ90m_Id129 {false}
@ATTRIBUTE co-occ90m_Id130 {false}
@ATTRIBUTE co-occ90m_Id131 {false}
@ATTRIBUTE co-occ90m_Id132 {false}
@ATTRIBUTE co-occ90m_Id133 {false}
@ATTRIBUTE co-occ90m_Id134 {false}
@ATTRIBUTE co-occ90m_Id135 {false}
@ATTRIBUTE co-occ90m_Id136 {false}
@ATTRIBUTE co-occ90m_Id137 {false}
@ATTRIBUTE co-occ90m_Id138 {false, true}
@ATTRIBUTE co-occ90m_Id139 {false}
@ATTRIBUTE co-occ90m_Id140 {false}
@ATTRIBUTE co-occ90m_Id141 {false}
@ATTRIBUTE co-occ90m_Id142 {false}
@ATTRIBUTE co-occ90m_Id143 {false, true}
@ATTRIBUTE co-occ90m_Id144 {false}
@ATTRIBUTE co-occ90m_Id145 {false}
@ATTRIBUTE co-occ90m_Id146 {false}
@ATTRIBUTE co-occ90m_Id147 {false}
@ATTRIBUTE co-occ90m_Id148 {false}
@ATTRIBUTE co-occ90m_Id149 {false}
@ATTRIBUTE co-occ90m_Id150 {false}
@ATTRIBUTE co-occ90m_Id151 {false}
@ATTRIBUTE class {otherId, isId16}

@DATA
21,-1.8887295,52.4852755,2016-09-14T13:16:01.000Z,57d94006e77dde0012a80872,POKEDEXS,5219879343303426048,5219879343370534912,5219879343102099456,5219879342028357632,5219879346323324928,5219879294783717376,5219879500942147584,afternoon,15,16,dummy_day,14,8,2016,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,13,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
118,151.2359729,-33.9166108,2016-09-14T22:15:59.000Z,57d93fa1e77dde0012a8082c,POKEDEXS,7715424962885976064,7715424962953084928,7715424963221520384,7715424966442745856,7715424979327647744,7715425030867255296,7715425099586732032,night,0,15,dummy_day,15,8,2016,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,13,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
81,-81.5721476544454,41.5162594244271,2016-09-14T08:15:54.000Z,57d93f945e9ef000110d4b25,POKERADAR,9813620912132456448,9813620912199565312,9813620913004871680,9813620909783646208,9813620922668548096,9813620871128940544,9813620939848417280,morning,10,15,dummy_day,14,8,2016,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,13,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
143,-77.1240951135847,-12.0568762174484,2016-09-14T07:15:53.000Z,57d93f955e9ef000110d4b4e,POKERADAR,10449982730694295552,10449982730492968960,10449982730224533504,10449982729150791680,10449982724855824384,10449982742035693568,10449982535877263360,morning,9,15,dummy_day,14,8,2016,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,0,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
81,-74.0014132,40.7379074,2016-09-14T08:15:53.000Z,57d93fa1e77dde0012a80828,POKEDEXS,9926595029256634368,9926595029189525504,9926595028384219136,9926595025162993664,9926595020868026368,9926595003688157184,9926595209846587392,morning,10,15,dummy_day,14,8,2016,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,13,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
29,9.628262,44.502853,2016-09-14T14:15:52.000Z,57d93fef767a4a00165987a9,SKIPLAGGED,1356930705195532288,1356930704994205696,1356930704188899328,1356930703115157504,1356930716000059392,1356930733179928576,1356930664460451840,evening,16,15,dummy_day,14,8,2016,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,4,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
16,151.213841,-33.86335,2016-09-14T12:15:50.000Z,57d94026767a4a00165987ed,SKIPLAGGED,7715420877835206656,7715420877902315520,7715420878707621888,7715420877633880064,7715420890518781952,7715420907698651136,7715420701540220928,afternoon,14,15,dummy_day,14,8,2016,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,13,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,isId16
32,151.2076488,-33.838989,2016-09-14T22:15:50.000Z,57d94033e77dde0012a80888,POKEDEXS,7715421470138040320,7715421470070931456,7715421469265625088,7715421470339366912,7715421474634334208,7715421457454465024,7715421251296034816,night,0,15,dummy_day,15,8,2016,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,13,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
74,-46.628718,-23.592252,2016-09-14T09:15:48.000Z,57d94046767a4a0016598811,SKIPLAGGED,10722608721457840128,10722608721659166720,10722608721390731264,10722608724611956736,10722608728906924032,10722608711727054848,10722608643007578112,morning,11,15,dummy_day,14,8,2016,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,13,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
98,-122.392878226109,37.7892296443809,2016-09-14T05:15:43.132Z,57d9404b2557500013e8d0c7,POKECREW,9260949473788428288,9260949473721319424,9260949473452883968,9260949474526625792,9260949478821593088,9260949427281985536,9260949221123555328,morning,7,15,dummy_day,14,8,2016,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,0,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
127,-75.1595088,39.9843375,2016-09-14T08:15:41.000Z,57d93ffae77dde0012a8086d,POKEDEXS,9927842210181545984,9927842210382872576,9927842209577566208,9927842206356340736,9927842210651308032,9927842262190915584,9927842056032485376,morning,10,15,dummy_day,14,8,2016,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,13,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
41,151.1520171,-33.8558456,2016-09-14T22:15:40.000Z,57d93fa1e77dde0012a80822,POKEDEXS,7715422545758912512,7715422545960239104,7715422545154932736,7715422544081190912,7715422539786223616,7715422556966092800,7715422350807662592,night,0,15,dummy_day,15,8,2016,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,13,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
75,-122.401375009263,37.8050790470414,2016-09-14T05:15:29.100Z,57d9404b2557500013e8d0d2,POKECREW,9260949324404097024,9260949324471205888,9260949325276512256,9260949328497737728,9260949341382639616,9260949289843032064,9260949221123555328,morning,7,15,dummy_day,14,8,2016,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,0,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
104,16.3615126,48.1881685,2016-09-14T14:15:29.000Z,57d93fcde77dde0012a80842,POKEDEXS,5146954854945521664,5146954854744195072,5146954855012630528,5146954851791405056,5146954856086372352,5146954873266241536,5146954941985718272,evening,16,15,dummy_day,14,8,2016,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,13,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
4,-80.2203783438122,40.5778143792084,2016-09-14T08:15:27.000Z,57d93f8e5e9ef000110d4a7b,POKERADAR,9814582854481346560,9814582854414237696,9814582854682673152,9814582853608931328,9814582857903898624,9814582806364291072,9814583012522721280,morning,10,15,dummy_day,14,8,2016,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,4,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
100,-0.1164311,51.5255049,2016-09-14T13:15:27.000Z,57d93fbde77dde0012a80838,POKEDEXS,5221390813564502016,5221390813765828608,5221390812960522240,5221390809739296768,5221390796854394880,5221390848394002432,5221390779674525696,afternoon,15,15,dummy_day,14,8,2016,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,13,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
128,-73.977448,40.768625,2016-09-14T08:15:18.000Z,57d93fc55b61040018fdd839,POKEZZ,9926594345148874752,9926594345215983616,9926594345484419072,9926594346558160896,9926594333673259008,9926594316493389824,9926594110334959616,morning,10,15,dummy_day,14,8,2016,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,13,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
128,-73.977448,40.768625,2016-09-14T08:15:17.000Z,57d93fb9e77dde0012a80833,POKEDEXS,9926594345148874752,9926594345215983616,9926594345484419072,9926594346558160896,9926594333673259008,9926594316493389824,9926594110334959616,morning,10,15,dummy_day,14,8,2016,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,13,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
19,4.8968308,52.3740637,2016-09-14T14:15:16.000Z,57d93fd9e77dde0012a80845,POKEDEXS,5171831910309036032,5171831910376144896,5171831911181451264,5171831912255193088,5171831925140094976,5171831873600487424,5171831942319964160,evening,16,15,dummy_day,14,8,2016,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,13,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,otherId
